 NPM(K)    PM(M)      WS(M)     CPU(s)      Id  SI ProcessName
      9     1,80       7,40       0,00   14644   0 svchost
     13     3,71      16,86       0,00   14756   0 svchost
     12     3,02      11,70       0,00   14860   0 svchost
     29     7,44      19,47       0,00   14916   0 svchost
      0     0,20       2,82       0,00       4   0 System
     41    24,56       1,77       1,69   13268   1 SystemSettings
     33     7,10      16,22       0,38    8552   1 taskhostw
     12     2,49      13,21       0,02    9364   1 taskhostw
     19    15,56      20,81       0,00   10256   0 taskhostw
     22    13,58      52,96       0,34   11704   1 TextInputHost
     58    22,01      29,39       0,00    9592   0 TiWorker
     18     8,70      19,20       0,00    4920   0 tphkload
      9     1,41       6,63       0,47    4872   1 tposd
      9     2,15       7,55       0,00    7408   0 TrustedInstaller
     10     2,18       9,52       0,05   12648   1 UserOOBEBroker
     10     2,50      11,91       0,00    3908   0 vmcompute
      0 4.086,05   4.078,02       0,00    8780   0 vmmem
     24    39,37      33,88       0,00    2324   0 vmms
     40    11,55      19,35       0,00    8540   0 vmwp
     10    27,19      27,66       0,34    5096   1 vpnkit
     12    21,11      14,16       1,45    3256   1 vpnkit-bridge
     36    28,16      78,42       5,55    9980   1 WindowsTerminal
     11     1,38       6,36       0,00     856   0 wininit
     14     2,80      12,61       0,00     952   1 winlogon
     70    55,09       3,91       2,44   15316   1 WinStore.App
      7     1,25       5,71       0,00    4080   0 wlanext
     15    10,00      18,66       0,00    7096   0 WmiPrvSE
     10     2,25       8,98       0,00    9720   0 WmiPrvSE
     11     3,39      10,18       0,00   14068   0 WmiPrvSE
      7     1,32       6,62       0,02    6460   1 wsl
      7     1,34       6,65       0,09    9772   1 wsl
      7     1,32       6,76       0,05   12368   1 wsl
      7     1,34       6,65       0,03   12472   1 wsl
      7     1,33       6,76       0,00   13056   1 wsl
      7     1,35       6,66       0,02   14652   1 wsl
      7     1,18       6,23       0,02    3848   1 wslhost
      7     1,16       6,22       0,00    7112   1 wslhost
      7     1,21       6,27       0,02    7344   1 wslhost
      7     1,19       6,25       0,02    7904   1 wslhost
     12     1,32       6,20       0,02    7992   1 wslhost
      7     1,18       6,23       0,02    8148   1 wslhost
      7     1,18       6,24       0,03   12124   1 wslhost
     14     8,89      10,66       0,00    1144   0 WUDFHost
     17     9,76      21,45       0,00    1248   0 WUDFHost
      8     1,52       5,96       0,00    2460   0 WUDFHost
     48    28,96       2,38       1,55   11028   1 YourPhone
     15     3,15      15,23       0,00   13316   0 aesm_service
     25    28,68      35,45       0,52   15292   1 ApplicationFrameHost
      7     1,16       5,30       0,00    5004   0 ApsInsMonSvc
      8     1,52       6,55       0,00    4352   0 ApsInsSvc
      8     1,54       6,11       0,00    4464   0 armsvc
      9     5,22       8,04       0,05    2280   1 bash
      9     6,91       9,34       0,36   12324   1 bash
      8     5,21       6,88       0,02   14788   1 bash
     28    22,52       1,85       0,84    3200   1 Calculator
     33    10,91      30,30       6,34    8644   1 cleanmgr
     25    26,73      33,74       2,02    3832   1 com.docker.backend
     11    17,27      13,62       0,16    4124   1 com.docker.dev-envs
     13    23,36      21,96       0,75    6608   1 com.docker.proxy
     47    49,24      67,96       0,00    5676   0 com.docker.service
     10    17,37      14,75       0,17    1680   1 com.docker.wsl-distro-proxy
      9     6,52      12,80       0,03    1892   1 conhost
      9     6,52      12,80       0,03    2056   1 conhost
      7     6,18      11,00       0,02    3292   1 conhost
     10     6,56      13,79       0,00    3688   0 conhost
      7     6,20      10,93       0,02    3760   1 conhost
      9     6,54      12,80       0,03    4020   1 conhost
      7     6,07      10,10       0,00    4092   0 conhost
      7     6,20      10,91       0,02    4792   1 conhost
      7     6,20      11,02       0,02    5112   1 conhost
     10     6,60      13,80       0,00    5720   0 conhost
      9     6,52      12,80       0,08    7188   1 conhost
      7     6,20      10,91       0,05    7296   1 conhost
      7     6,20      11,01       0,02    7364   1 conhost
      7     6,16      10,45       0,05    8256   1 conhost
      7     6,20      11,00       0,03    9532   1 conhost
     10     6,57      13,79       0,00   10280   0 conhost
      7     6,19      11,01       0,06   10316   1 conhost
     10     6,54      12,81       0,03   10604   1 conhost
      7     6,20      11,04       0,03   11712   1 conhost
      9     6,53      12,83       0,08   12928   1 conhost
      7     6,21      11,02       0,03   12940   1 conhost
     48    30,75      78,10       1,75   13752   1 Cortana
     31     2,00       4,83       0,00     756   0 csrss
     24     2,55       5,41       0,00     864   1 csrss
     16     4,13      19,75       1,86    8244   1 ctfmon
     17    26,11      25,74       0,00    4340   0 CxAudioSvc
     10     1,80       8,52       0,00    4488   0 CxAudMsg64
      8     1,45       6,09       0,00    4400   0 CxUIUSvc64
      9     1,36       7,07       0,00    4436   0 CxUtilSvc
     17     4,16      12,80       0,00    6124   0 dasHost
      6     0,91       4,50       0,00    6800   0 dasHost
     11     5,87      14,31       0,00    4496   0 DAX3API
     11     2,42      10,60       0,00    6156   1 DAX3API
     11     2,39       8,97       0,16   14924   1 DismHost
     11     2,38      11,16       0,06    3360   1 DisplayLinkTrayApp
     16     3,26      10,68       0,00    8064   0 dllhost
     18     3,34       9,05     108,03    8444   1 dllhost
      8     1,46       6,72       0,02    9416   1 dllhost
     32     7,65      16,00       0,11   10756   1 dllhost
     11    23,67      24,25       0,05    6076   1 docker
     76    99,65     127,41       5,05   12276   1 DockerDesktop
      8     1,46       5,20       3,00    4832   1 dptf_helper
     39    55,24      90,93       0,00    1368   1 dwm
     13     1,95       9,61       0,00    4716   0 EasyResume
      7     2,00       6,07       0,00    5148   0 esif_uf
     14     6,62      13,92       0,62    4804   1 ETDCtrl
      9     1,87       6,90       0,00    3004   0 ETDService
     86    73,20     140,57      14,09    9308   1 explorer
     12     7,77      13,47       0,00    1080   1 fontdrvhost
      5     1,51       4,07       0,00    1088   0 fontdrvhost
     11     1,78       0,38       0,00    9268   0 GoogleCrashHandler
     10     1,82       0,39       0,00    9276   0 GoogleCrashHandler64
      9     1,76       6,52       0,00    2624   0 ibmpmsvc
      0     0,06       0,01       0,00       0   0 Idle
     10     1,91       8,85       0,00    2092   0 igfxCUIService
     14     3,64      13,75       0,27    9256   1 igfxEM
     23    27,12      21,80       0,00    4480   0 IntelAudioService
      8     1,39       7,15       0,00    1844   0 IntelCpHDCPSvc
      7     1,39       6,83       0,00    1968   0 IntelCpHeciSvc
     10     1,56       7,64       0,00    5516   0 jhi_service
     64    49,91      68,32       0,00    4472   0 Lenovo.Modern.ImController
     49    29,26      49,40       2,83   12480   1 Lenovo.Modern.ImController.PluginHost.CompanionApp
     37    25,61      42,29       2,55    2316   1 Lenovo.Modern.ImController.PluginHost.Device
     32    27,25      43,11       0,00    6020   0 Lenovo.Modern.ImController.PluginHost.Device
     35    34,68      51,12       0,00   11352   0 Lenovo.Modern.ImController.PluginHost.Device
     41    41,14      59,97       3,25    8312   1 Lenovo.Modern.ImController.PluginHost.SettingsApp
      7     1,36       6,04       0,00    2616   0 LITSSvc
     13     3,37      12,44       0,00    4508   0 LMS
      6     0,94       3,05       0,00    1016   0 LsaIso
     27     7,84      21,46       0,00      88   0 lsass
      0     0,07       0,48       0,00    2764   0 MemoryCompression
      8     1,27       5,60       0,00    4552   0 mosquitto
     14     3,64      14,93       0,00    1400   0 MoUsoCoreWorker
      8     2,18       6,34       0,00    3416   0 MpCmdRun
      8     2,34       6,60       0,00    6868   0 MpCmdRun
      8     2,25       6,38       0,00   11036   0 MpCmdRun
      8     1,88       5,83       0,00   10804   0 MpCopyAccelerator
     93   358,83     367,50       0,00    4968   0 MsMpEng
     11     3,78      10,49       0,00    7544   0 NisSrv
     25    15,05      36,46       0,00    4588   0 OfficeClickToRun
     31    42,36      54,85       0,00    4452   0 OneApp.IGCC.WinService
     10     2,06       8,20       0,72   12312   1 OpenConsole
     21     3,89       6,20       0,44    7880   1 PowerMgr
     58    43,20      78,47       0,84   11176   1 pwsh
     17    13,86     105,72       0,00     128   0 Registry
      8     1,42       6,88       0,00    4808   0 RstMwService
      9     2,21       9,48       0,08    3084   1 RuntimeBroker
     17     6,13      24,10       2,08    9644   1 RuntimeBroker
     28    11,48      38,68       1,38   10724   1 RuntimeBroker
     17     3,96      17,88       2,91   11576   1 RuntimeBroker
     14     3,71      14,77       0,77   12012   1 RuntimeBroker
     14     2,98      15,07       0,19   12264   1 RuntimeBroker
     16     6,20      24,91       0,38   12776   1 RuntimeBroker
     12     3,06      16,59       0,75   13896   1 RuntimeBroker
      7     1,56       6,83       0,00   14720   1 RuntimeBroker
    168   185,52     271,20      10,67   10524   1 SearchApp
     75    32,63      37,23       0,00   10128   0 SearchIndexer
      0     0,18      38,04       0,00      72   0 SecureSystem
     17     4,42      15,00       0,00   10308   0 SecurityHealthService
     10     1,92       8,96       0,09    2660   1 SecurityHealthSystray
      6     4,45       4,47       0,02    1772   1 sed
      6     4,44       4,47       0,00   10864   1 sed
     12     6,31      11,08       0,00     964   0 services
      4     0,58       2,93       0,00    4796   0 SessionService
     11     2,62      10,11       0,11   11852   1 SettingSyncHost
      7     8,72       9,25       0,00   14920   0 SgrmBroker
     28    16,68      63,55       2,48   11832   1 ShellExperienceHost
     16     8,11      17,71       0,00    4840   1 shtctky
     18     6,19      26,54       2,50    4632   1 sihost
      9     2,40       8,06       0,03    2736   1 smartscreen
      3     1,04       1,19       0,00     544   0 smss
      8     1,45       7,35       0,00   14908   0 SocketHeciServer
     23     5,93      17,46       0,00    3376   0 spoolsv
     10     4,02      12,35       0,00   12516   0 sppsvc
     13     9,02      14,38       0,00    5484   0 SPSSLVpnService
      9     2,06       7,81       0,00    4940   0 sqlwriter
      7     5,04       5,32       0,02   13604   1 ssh-agent
      7     1,13       5,29       0,00   14880   0 ssh-agent
     30    23,73      67,35       2,61    8088   1 StartMenuExperienceHost
     25    12,28      32,03       0,00    1048   0 svchost
     14     5,99      15,91       0,00    1072   0 svchost
     21     8,43      15,77       0,00    1204   0 svchost
      7     1,50       5,92       0,00    1228   0 svchost
     12     2,51       8,27       0,00    1304   0 svchost
     17     6,93      11,61       0,00    1392   0 svchost
      7     1,32       5,23       0,00    1528   0 svchost
      9     1,18       5,18       0,00    1536   0 svchost
     10     1,91       8,27       0,00    1556   0 svchost
     13     2,46      10,16       0,00    1596   0 svchost
      9     1,98       8,12       0,00    1624   0 svchost
     12     2,69       8,30       0,00    1660   0 svchost
      9     2,10       7,73       0,00    1700   0 svchost
      9     1,55       7,10       0,00    1768   0 svchost
     12     2,45      11,24       0,00    1804   0 svchost
     15     6,45      10,34       0,00    1936   0 svchost
     19     7,10      15,66       0,00    1952   0 svchost
     15    22,36      23,51       0,00    1980   0 svchost
     12     1,98       8,27       0,00    2016   0 svchost
     17    13,22      22,39       0,00    2064   0 svchost
     27     5,03       8,95       0,00    2228   0 svchost
     14     3,52      19,99       0,00    2236   0 svchost
     10     2,74       7,99       0,00    2296   0 svchost
     15     5,14      12,86       0,00    2556   0 svchost
     12     3,24       9,86       0,00    2712   0 svchost
     10     2,29      10,06       0,00    2740   0 svchost
      7     1,30       5,67       0,00    2896   0 svchost
     12     2,88      13,61       0,00    2904   0 svchost
     10    13,82      22,13       0,00    2912   0 svchost
     10     1,89       7,68       0,00    3048   0 svchost
      9     2,07       8,01       0,00    3056   0 svchost
     12     4,34      13,50       0,00    3160   0 svchost
      9     2,16       7,45       0,00    3184   0 svchost
      8     1,55       6,97       0,00    3212   0 svchost
     15     3,62       9,06       0,00    3300   0 svchost
      8     1,52       6,76       0,00    3344   0 svchost
     33    18,84      27,79       0,00    3424   0 svchost
     12     3,17      12,75       0,00    3508   0 svchost
     13     2,89      10,31       0,00    3540   0 svchost
     16    10,80       9,88       0,00    3572   0 svchost
     11     1,83       6,55       0,00    3620   0 svchost
     16     3,20      10,25       0,00    3624   0 svchost
     24     6,27      19,45       0,00    3868   0 svchost
     16     3,02      14,23       0,00    3976   0 svchost
     19     8,85      17,36       0,00    4108   0 svchost
     87     2,95      11,83       0,00    4168   0 svchost
     11     2,07       8,00       0,00    4188   0 svchost
      8     1,70       6,58       0,00    4304   0 svchost
     26    16,25      30,66       0,00    4368   0 svchost
     23     3,11      10,28       0,00    4376   0 svchost
     14     2,66       7,91       0,00    4384   0 svchost
     16     2,93      10,70       0,00    4392   0 svchost
     18    13,27      22,08       0,00    4412   0 svchost
     12     2,35       8,96       0,00    4520   0 svchost
      9     1,58       6,57       0,00    4612   0 svchost
      8     1,56       7,00       0,00    4664   0 svchost
      7     1,24       5,50       0,00    4856   0 svchost
     26     3,57      13,18       0,00    4884   0 svchost
     20     4,73      21,01       0,00    4908   0 svchost
     12     2,33       7,35       0,00    4956   0 svchost
      7     1,31       5,34       0,00    5216   0 svchost
      9     1,76       7,90       0,00    5588   0 svchost
     24    40,66      55,62       0,00    6004   0 svchost
     23     2,29       7,61       0,00    6184   0 svchost
     11     2,43       8,57       0,00    6216   0 svchost
     28     9,81      20,07       0,00    6852   0 svchost
     12     2,39      10,49       0,00    6988   0 svchost
     11     2,07       8,67       0,00    7120   0 svchost
     18     8,20      28,23       0,97    7628   1 svchost
     24     8,95      35,35       1,72    7796   1 svchost
     16     4,68      22,16       0,00    7976   0 svchost
     24     5,57      20,74       0,44    8452   1 svchost
     22     4,64      17,21       0,00    8524   0 svchost
     12     3,21      16,97       0,23    9764   1 svchost
     15     2,98       9,86       0,00   10648   0 svchost
      9     1,91       7,33       0,00   11332   0 svchost
     16     4,11      14,32       0,00   11548   0 svchost
     10     1,84       8,85       0,00   11976   0 svchost
     17     4,21      15,44       0,00   12072   0 svchost
      8     1,41       5,64       0,00   12164   0 svchost
     12     4,34       9,54       0,00   12200   0 svchost
     12     2,48       9,45       0,00   12796   0 svchost
     18     4,67      21,75       0,00   12856   0 svchost
     10     1,91       8,25       0,00   13580   0 svchost
     82    28,76      47,61       0,00   13972   0 svchost
      9     1,61      10,58       0,00   13980   0 svchost
     20     6,84      21,04       1,16   13988   1 svchost
      8     3,32       9,79       0,00   13996   0 svchost
     16     5,89      21,27       0,00   14464   0 svchost
      9     1,80       7,41       0,00   14644   0 svchost
     13     3,71      16,87       0,00   14756   0 svchost
     12     2,96      11,66       0,00   14860   0 svchost
     29     7,39      19,41       0,00   14916   0 svchost
      0     0,20       2,84       0,00       4   0 System
     41    24,56       1,77       1,69   13268   1 SystemSettings
     34     7,78      16,83       0,39    8552   1 taskhostw
     22    13,58      52,96       0,34   11704   1 TextInputHost
     59    28,35      34,55       0,00    9592   0 TiWorker
     18     8,70      19,20       0,00    4920   0 tphkload
      9     1,41       6,63       0,47    4872   1 tposd
      9     2,16       7,60       0,00    7408   0 TrustedInstaller
     10     2,18       9,52       0,05   12648   1 UserOOBEBroker
     10     2,50      11,91       0,00    3908   0 vmcompute
      0 4.086,05   4.078,02       0,00    8780   0 vmmem
     24    39,37      33,88       0,00    2324   0 vmms
     40    11,55      19,38       0,00    8540   0 vmwp
     10    27,19      27,66       0,34    5096   1 vpnkit
     12    21,13      14,19       1,50    3256   1 vpnkit-bridge
     36    28,21      78,46       5,58    9980   1 WindowsTerminal
     11     1,38       6,36       0,00     856   0 wininit
     14     2,80      12,61       0,00     952   1 winlogon
     70    55,09       3,42       2,44   15316   1 WinStore.App
      7     1,25       5,71       0,00    4080   0 wlanext
     15    10,00      18,66       0,00    7096   0 WmiPrvSE
     10     2,25       8,98       0,00    9720   0 WmiPrvSE
     11     3,39      10,43       0,00   14068   0 WmiPrvSE
      7     1,32       6,65       0,02    6460   1 wsl
      7     1,34       6,68       0,09    9772   1 wsl
      7     1,32       6,79       0,05   12368   1 wsl
      7     1,34       6,68       0,03   12472   1 wsl
      7     1,33       6,79       0,00   13056   1 wsl
      7     1,35       6,69       0,02   14652   1 wsl
      7     1,18       6,25       0,02    3848   1 wslhost
      7     1,16       6,23       0,00    7112   1 wslhost
      7     1,21       6,28       0,02    7344   1 wslhost
      7     1,19       6,26       0,02    7904   1 wslhost
     12     1,32       6,20       0,02    7992   1 wslhost
      7     1,18       6,25       0,02    8148   1 wslhost
      7     1,18       6,25       0,03   12124   1 wslhost
     14     8,89      10,66       0,00    1144   0 WUDFHost
     17     9,76      21,45       0,00    1248   0 WUDFHost
      8     1,52       5,96       0,00    2460   0 WUDFHost
     48    28,96       2,38       1,55   11028   1 YourPhone
     15     3,15      15,23       0,00   13316   0 aesm_service
     25    28,68      35,45       0,52   15292   1 ApplicationFrameHost
      7     1,16       5,30       0,00    5004   0 ApsInsMonSvc
      8     1,52       6,55       0,00    4352   0 ApsInsSvc
      8     1,54       6,11       0,00    4464   0 armsvc
      9     5,22       8,04       0,05    2280   1 bash
      8     5,21       6,87       0,00   10844   1 bash
      9     6,91       9,34       0,36   12324   1 bash
     28    22,52       1,85       0,84    3200   1 Calculator
     25    26,73      33,77       2,02    3832   1 com.docker.backend
     11    17,27      13,62       0,16    4124   1 com.docker.dev-envs
     13    22,57      21,18       0,75    6608   1 com.docker.proxy
     47    49,24      67,96       0,00    5676   0 com.docker.service
     10    17,37      14,75       0,17    1680   1 com.docker.wsl-distro-proxy
      9     6,52      12,80       0,03    1892   1 conhost
      9     6,52      12,80       0,03    2056   1 conhost
      7     6,18      11,00       0,02    3292   1 conhost
     10     6,59      13,81       0,00    3688   0 conhost
      7     6,20      10,93       0,02    3760   1 conhost
      9     6,54      12,80       0,03    4020   1 conhost
      7     6,07      10,10       0,00    4092   0 conhost
      7     6,20      10,91       0,02    4792   1 conhost
      7     6,20      11,02       0,02    5112   1 conhost
     10     6,60      13,80       0,00    5720   0 conhost
      9     6,52      12,80       0,08    7188   1 conhost
      7     6,20      10,91       0,05    7296   1 conhost
      7     6,20      11,01       0,02    7364   1 conhost
      7     6,16      10,45       0,05    8256   1 conhost
      7     6,20      11,00       0,03    9532   1 conhost
     10     6,60      13,81       0,00   10280   0 conhost
      7     6,19      11,01       0,06   10316   1 conhost
     10     6,54      12,81       0,03   10604   1 conhost
      7     6,20      11,04       0,03   11712   1 conhost
      9     6,53      12,83       0,08   12928   1 conhost
      7     6,21      11,02       0,03   12940   1 conhost
     48    30,75      78,10       1,75   13752   1 Cortana
     30     2,00       4,83       0,00     756   0 csrss
     24     2,55       5,40       0,00     864   1 csrss
     16     4,13      19,75       1,86    8244   1 ctfmon
     17    26,65      26,27       0,00    4340   0 CxAudioSvc
     10     1,80       8,52       0,00    4488   0 CxAudMsg64
      8     1,45       6,10       0,00    4400   0 CxUIUSvc64
      9     1,36       7,07       0,00    4436   0 CxUtilSvc
     17     4,16      12,80       0,00    6124   0 dasHost
      6     0,91       4,50       0,00    6800   0 dasHost
     11     5,87      14,31       0,00    4496   0 DAX3API
     11     2,42      10,60       0,00    6156   1 DAX3API
     11     2,38      11,16       0,06    3360   1 DisplayLinkTrayApp
     16     3,26      10,68       0,00    8064   0 dllhost
     18     3,34       9,05     113,58    8444   1 dllhost
      8     1,46       6,72       0,02    9416   1 dllhost
     32     7,65      16,00       0,11   10756   1 dllhost
     11    23,67      24,25       0,05    6076   1 docker
     75    99,57     127,38       5,06   12276   1 DockerDesktop
      8     1,46       5,20       3,03    4832   1 dptf_helper
     39    55,24      90,93       0,00    1368   1 dwm
     13     1,95       9,61       0,00    4716   0 EasyResume
      7     2,00       6,07       0,00    5148   0 esif_uf
     14     6,62      13,92       0,62    4804   1 ETDCtrl
      9     1,87       6,90       0,00    3004   0 ETDService
     86    73,36     140,60      14,09    9308   1 explorer
     12     7,77      13,47       0,00    1080   1 fontdrvhost
      5     1,51       4,07       0,00    1088   0 fontdrvhost
     11     1,78       0,33       0,00    9268   0 GoogleCrashHandler
     10     1,82       0,39       0,00    9276   0 GoogleCrashHandler64
      9     1,76       6,52       0,00    2624   0 ibmpmsvc
      0     0,06       0,01       0,00       0   0 Idle
     10     1,91       8,85       0,00    2092   0 igfxCUIService
     14     3,64      13,75       0,27    9256   1 igfxEM
     23    27,12      21,80       0,00    4480   0 IntelAudioService
      8     1,39       7,15       0,00    1844   0 IntelCpHDCPSvc
      7     1,39       6,83       0,00    1968   0 IntelCpHeciSvc
     10     1,56       7,64       0,00    5516   0 jhi_service
     64    51,08      69,17       0,00    4472   0 Lenovo.Modern.ImController
     49    29,26      49,38       2,83   12480   1 Lenovo.Modern.ImController.PluginHost.CompanionApp
     37    25,61      42,29       2,55    2316   1 Lenovo.Modern.ImController.PluginHost.Device
     32    27,25      43,11       0,00    6020   0 Lenovo.Modern.ImController.PluginHost.Device
     35    34,68      51,12       0,00   11352   0 Lenovo.Modern.ImController.PluginHost.Device
     41    41,14      59,97       3,25    8312   1 Lenovo.Modern.ImController.PluginHost.SettingsApp
      7     1,36       6,04       0,00    2616   0 LITSSvc
     13     3,37      12,44       0,00    4508   0 LMS
      6     0,94       3,05       0,00    1016   0 LsaIso
     27     7,80      21,46       0,00      88   0 lsass
      0     0,07       0,48       0,00    2764   0 MemoryCompression
      8     1,27       5,60       0,00    4552   0 mosquitto
      8     2,18       6,36       0,00    3416   0 MpCmdRun
      8     2,31       6,58       0,00    6868   0 MpCmdRun
      8     2,16       6,35       0,00   11036   0 MpCmdRun
      8     1,88       5,83       0,00   10804   0 MpCopyAccelerator
     94   365,27     379,91       0,00    4968   0 MsMpEng
     11     3,78      10,48       0,00    7544   0 NisSrv
     25    15,05      36,43       0,00    4588   0 OfficeClickToRun
     31    42,36      54,85       0,00    4452   0 OneApp.IGCC.WinService
     10     2,06       8,20       0,72   12312   1 OpenConsole
     21     3,89       6,06       0,44    7880   1 PowerMgr
     57    43,13      78,21       0,97    5100   1 pwsh
     17    13,87     106,15       0,00     128   0 Registry
      8     1,42       6,88       0,00    4808   0 RstMwService
      9     2,21       9,48       0,08    3084   1 RuntimeBroker
     17     6,07      24,09       2,08    9644   1 RuntimeBroker
     28    11,41      38,67       1,38   10724   1 RuntimeBroker
     17     3,96      17,88       2,91   11576   1 RuntimeBroker
     14     3,71      14,77       0,77   12012   1 RuntimeBroker
     14     2,98      15,07       0,19   12264   1 RuntimeBroker
     16     6,20      24,91       0,38   12776   1 RuntimeBroker
     12     3,06      16,59       0,75   13896   1 RuntimeBroker
      7     1,56       6,83       0,00   14720   1 RuntimeBroker
    168   185,52     271,16      10,67   10524   1 SearchApp
     75    32,58      37,30       0,00   10128   0 SearchIndexer
      0     0,18      38,04       0,00      72   0 SecureSystem
     17     4,42      15,00       0,00   10308   0 SecurityHealthService
     10     1,92       8,96       0,09    2660   1 SecurityHealthSystray
      6     4,44       4,48       0,00    5232   1 sed
      6     4,45       4,47       0,03   13684   1 sed
     12     6,31      11,08       0,00     964   0 services
      4     0,58       2,93       0,00    4796   0 SessionService
     11     2,62      10,10       0,11   11852   1 SettingSyncHost
      7     8,76       9,30       0,00   14920   0 SgrmBroker
     28    16,68      63,55       2,48   11832   1 ShellExperienceHost
     16     8,11      17,71       0,00    4840   1 shtctky
     18     6,19      26,54       2,50    4632   1 sihost
      9     2,40       8,06       0,03    2736   1 smartscreen
      3     1,04       1,19       0,00     544   0 smss
      8     1,45       7,35       0,00   14908   0 SocketHeciServer
     23     5,98      17,47       0,00    3376   0 spoolsv
     10     4,02      12,40       0,00   12516   0 sppsvc
     13     9,02      14,38       0,00    5484   0 SPSSLVpnService
      9     2,06       7,81       0,00    4940   0 sqlwriter
      7     5,04       5,32       0,02   13604   1 ssh-agent
      7     1,13       5,29       0,00   14880   0 ssh-agent
     30    23,73      67,27       2,61    8088   1 StartMenuExperienceHost
     24    12,23      32,02       0,00    1048   0 svchost
     14     5,94      15,89       0,00    1072   0 svchost
     20     8,42      15,69       0,00    1204   0 svchost
      7     1,50       5,92       0,00    1228   0 svchost
     12     2,53       8,25       0,00    1304   0 svchost
     16     6,83      11,57       0,00    1392   0 svchost
      7     1,32       5,23       0,00    1528   0 svchost
      9     1,18       5,18       0,00    1536   0 svchost
     10     1,91       8,27       0,00    1556   0 svchost
     13     2,46      10,16       0,00    1596   0 svchost
      9     1,98       8,12       0,00    1624   0 svchost
     12     2,69       8,30       0,00    1660   0 svchost
      9     2,09       7,69       0,00    1700   0 svchost
      9     1,55       7,10       0,00    1768   0 svchost
     12     2,45      11,24       0,00    1804   0 svchost
     15     6,40      10,32       0,00    1936   0 svchost
     19     7,20      15,82       0,00    1952   0 svchost
     15    22,39      23,52       0,00    1980   0 svchost
     12     1,98       8,27       0,00    2016   0 svchost
     17    13,60      22,50       0,00    2064   0 svchost
     27     5,03       8,95       0,00    2228   0 svchost
     14     3,52      19,99       0,00    2236   0 svchost
     10     2,74       7,99       0,00    2296   0 svchost
     15     5,14      12,86       0,00    2556   0 svchost
     12     3,13       9,75       0,00    2712   0 svchost
     10     2,24      10,05       0,00    2740   0 svchost
      7     1,30       5,67       0,00    2896   0 svchost
     12     2,88      13,42       0,00    2904   0 svchost
     10    13,77      22,09       0,00    2912   0 svchost
     10     1,89       7,09       0,00    3048   0 svchost
      9     2,07       8,01       0,00    3056   0 svchost
     12     4,34      13,50       0,00    3160   0 svchost
      9     2,05       7,36       0,00    3184   0 svchost
      8     1,55       6,97       0,00    3212   0 svchost
     15     3,62       9,06       0,00    3300   0 svchost
      8     1,52       6,76       0,00    3344   0 svchost
     33    18,84      27,79       0,00    3424   0 svchost
     12     3,17      12,75       0,00    3508   0 svchost
     13     2,81      10,20       0,00    3540   0 svchost
     16    10,80       9,88       0,00    3572   0 svchost
     11     1,78       6,54       0,00    3620   0 svchost
     16     3,20      10,25       0,00    3624   0 svchost
     24     6,21      19,44       0,00    3868   0 svchost
     16     3,02      14,23       0,00    3976   0 svchost
     19     8,85      17,36       0,00    4108   0 svchost
     87     2,95      11,83       0,00    4168   0 svchost
     11     2,07       8,00       0,00    4188   0 svchost
      8     1,70       6,58       0,00    4304   0 svchost
     26    16,15      30,60       0,00    4368   0 svchost
     23     3,11      10,28       0,00    4376   0 svchost
     14     2,66       7,91       0,00    4384   0 svchost
     16     2,93      10,70       0,00    4392   0 svchost
     18    13,22      22,07       0,00    4412   0 svchost
     12     2,35       8,96       0,00    4520   0 svchost
      9     1,58       6,57       0,00    4612   0 svchost
      8     1,56       7,00       0,00    4664   0 svchost
      7     1,24       5,50       0,00    4856   0 svchost
     26     3,57      13,18       0,00    4884   0 svchost
     19     4,68      20,97       0,00    4908   0 svchost
     12     2,33       7,35       0,00    4956   0 svchost
      7     1,26       5,32       0,00    5216   0 svchost
      9     1,76       7,90       0,00    5588   0 svchost
     24    40,66      55,57       0,00    6004   0 svchost
     23     2,29       7,61       0,00    6184   0 svchost
     11     2,43       8,57       0,00    6216   0 svchost
     28     9,71      20,03       0,00    6852   0 svchost
     12     2,39      10,49       0,00    6988   0 svchost
     11     2,07       8,67       0,00    7120   0 svchost
     18     8,20      28,17       0,97    7628   1 svchost
     24     8,95      35,32       1,72    7796   1 svchost
     16     4,57      22,06       0,00    7976   0 svchost
     24     5,57      20,74       0,44    8452   1 svchost
     22     4,64      17,21       0,00    8524   0 svchost
     12     3,21      16,97       0,23    9764   1 svchost
     15     2,98       9,86       0,00   10648   0 svchost
      9     1,75       7,29       0,00   11332   0 svchost
     16     4,11      14,32       0,00   11548   0 svchost
     10     1,84       8,85       0,00   11976   0 svchost
     17     4,16      15,42       0,00   12072   0 svchost
      8     1,41       5,64       0,00   12164   0 svchost
     12     4,39       9,62       0,00   12200   0 svchost
     12     2,48       9,45       0,00   12796   0 svchost
     18     4,67      21,75       0,00   12856   0 svchost
     10     1,79       8,19       0,00   13580   0 svchost
     82    28,36      47,33       0,00   13972   0 svchost
      9     1,61      10,58       0,00   13980   0 svchost
     20     6,84      21,04       1,16   13988   1 svchost
      8     3,32       9,79       0,00   13996   0 svchost
     16     5,84      21,25       0,00   14464   0 svchost
      9     1,64       7,37       0,00   14644   0 svchost
     13     3,64      16,81       0,00   14756   0 svchost
     12     2,96      11,66       0,00   14860   0 svchost
     29     7,29      19,36       0,00   14916   0 svchost
